,id,zipcode,season,price_median_region,price_median_season,price,recommendation_price,profit
8833,1588600110,98117,summer,542500.0,524500.0,450000.0,585000.0,135000.0
8834,461002050,98117,summer,542500.0,524500.0,450000.0,585000.0,135000.0
8837,1232001070,98117,summer,542500.0,524500.0,485000.0,630500.0,145500.0
8840,6638900550,98117,spring,542500.0,545500.0,396000.0,514800.0,118800.0
8841,3501600135,98117,summer,542500.0,524500.0,437500.0,568750.0,131250.0
8850,4443800960,98117,spring,542500.0,545500.0,520000.0,676000.0,156000.0
8870,9144100126,98117,summer,542500.0,524500.0,489900.0,636870.0,146970.0
8874,1232001480,98117,summer,542500.0,524500.0,445000.0,578500.0,133500.0
8877,2877102180,98117,summer,542500.0,524500.0,505000.0,656500.0,151500.0
8878,7589700106,98117,fall,542500.0,535000.0,460000.0,598000.0,138000.0
8893,2880100240,98117,summer,542500.0,524500.0,439950.0,571935.0,131985.0
8895,2914700310,98117,fall,542500.0,535000.0,398000.0,517400.0,119400.0
8896,4449800681,98117,summer,542500.0,524500.0,450000.0,585000.0,135000.0
8905,9144100158,98117,winter,542500.0,579975.0,445000.0,578500.0,133500.0
8908,9164100040,98117,fall,542500.0,535000.0,390000.0,507000.0,117000.0
8909,3727800065,98117,fall,542500.0,535000.0,425000.0,552500.0,127500.0
8917,1588600040,98117,winter,542500.0,579975.0,365000.0,474500.0,109500.0
8919,7518503685,98117,fall,542500.0,535000.0,402000.0,522600.0,120600.0
8921,4443801590,98117,spring,542500.0,545500.0,520000.0,676000.0,156000.0
8931,3300701575,98117,spring,542500.0,545500.0,455000.0,591500.0,136500.0
8932,452001475,98117,fall,542500.0,535000.0,477000.0,620100.0,143100.0
8934,458000065,98117,fall,542500.0,535000.0,542000.0,813000.0,271000.0
8936,1862400087,98117,spring,542500.0,545500.0,475000.0,617500.0,142500.0
8941,7518507330,98117,summer,542500.0,524500.0,535610.0,803415.0,267805.0
8947,2872100385,98117,spring,542500.0,545500.0,460000.0,598000.0,138000.0
8953,2856100360,98117,spring,542500.0,545500.0,465000.0,604500.0,139500.0
8957,225039029,98117,spring,542500.0,545500.0,525000.0,682500.0,157500.0
8960,1254201106,98117,summer,542500.0,524500.0,524500.0,786750.0,262250.0
8961,2922700155,98117,fall,542500.0,535000.0,530000.0,689000.0,159000.0
8968,461002890,98117,summer,542500.0,524500.0,499000.0,648700.0,149700.0
8970,7518505910,98117,fall,542500.0,535000.0,528000.0,686400.0,158400.0
8971,7518505610,98117,spring,542500.0,545500.0,471000.0,612300.0,141300.0
8977,2922701305,98117,spring,542500.0,545500.0,470000.0,611000.0,141000.0
8979,2856101479,98117,summer,542500.0,524500.0,276000.0,358800.0,82800.0
8981,2880100675,98117,spring,542500.0,545500.0,400000.0,520000.0,120000.0
8984,461005435,98117,winter,542500.0,579975.0,519000.0,674700.0,155700.0
9009,7588700007,98117,fall,542500.0,535000.0,457000.0,594100.0,137100.0
9019,2877101310,98117,summer,542500.0,524500.0,415000.0,539500.0,124500.0
9020,3300701440,98117,summer,542500.0,524500.0,409000.0,531700.0,122700.0
9027,2356800020,98117,fall,542500.0,535000.0,416000.0,540800.0,124800.0
9031,7515000035,98117,spring,542500.0,545500.0,395350.0,513955.0,118605.0
9046,7589200165,98117,winter,542500.0,579975.0,515000.0,669500.0,154500.0
9057,3501600100,98117,winter,542500.0,579975.0,490000.0,637000.0,147000.0
9058,472000015,98117,spring,542500.0,545500.0,490000.0,637000.0,147000.0
9060,4443801340,98117,fall,542500.0,535000.0,480000.0,624000.0,144000.0
9062,4443800785,98117,fall,542500.0,535000.0,481000.0,625300.0,144300.0
9072,4449800063,98117,spring,542500.0,545500.0,435000.0,565500.0,130500.0
9075,3693901720,98117,summer,542500.0,524500.0,535000.0,802500.0,267500.0
9076,4443800940,98117,spring,542500.0,545500.0,485000.0,630500.0,145500.0
9081,9165100375,98117,fall,542500.0,535000.0,510000.0,663000.0,153000.0
9085,7518507685,98117,winter,542500.0,579975.0,400000.0,520000.0,120000.0
9134,1432701230,98058,summer,335000.0,335250.0,309000.0,401700.0,92700.0
9137,1432900240,98058,spring,335000.0,338225.0,205000.0,266500.0,61500.0
9138,8960000030,98058,summer,335000.0,335250.0,215000.0,279500.0,64500.0
9144,2473251090,98058,summer,335000.0,335250.0,269900.0,350870.0,80970.0
9147,1432400335,98058,spring,335000.0,338225.0,288000.0,374400.0,86400.0
9149,2473420140,98058,fall,335000.0,325000.0,315000.0,409500.0,94500.0
9153,2473400340,98058,summer,335000.0,335250.0,320000.0,416000.0,96000.0
9157,2460700260,98058,winter,335000.0,340000.0,300000.0,390000.0,90000.0
9158,1431700370,98058,spring,335000.0,338225.0,290000.0,377000.0,87000.0
9162,5112800421,98058,summer,335000.0,335250.0,225500.0,293150.0,67650.0
9165,2473400570,98058,spring,335000.0,338225.0,317000.0,412100.0,95100.0
9167,5113200310,98058,fall,335000.0,325000.0,270000.0,351000.0,81000.0
9171,2473251180,98058,winter,335000.0,340000.0,255000.0,331500.0,76500.0
9176,5126900310,98058,spring,335000.0,338225.0,150000.0,195000.0,45000.0
9194,2473381090,98058,spring,335000.0,338225.0,270000.0,351000.0,81000.0
9204,1423400260,98058,spring,335000.0,338225.0,273000.0,354900.0,81900.0
9211,2473250850,98058,summer,335000.0,335250.0,318500.0,414050.0,95550.0
9217,2817800100,98058,summer,335000.0,335250.0,328950.0,427635.0,98685.0
9218,2221000100,98058,spring,335000.0,338225.0,310000.0,403000.0,93000.0
9223,2473372250,98058,winter,335000.0,340000.0,312500.0,406250.0,93750.0
9224,5126900405,98058,summer,335000.0,335250.0,169500.0,220350.0,50850.0
9227,1432600100,98058,fall,335000.0,325000.0,218000.0,283400.0,65400.0
9228,2473101140,98058,spring,335000.0,338225.0,314950.0,409435.0,94485.0
9237,5104450690,98058,summer,335000.0,335250.0,320000.0,416000.0,96000.0
9238,1423600300,98058,fall,335000.0,325000.0,249950.0,324935.0,74985.0
9244,7932000078,98058,spring,335000.0,338225.0,310000.0,403000.0,93000.0
9250,2473350470,98058,spring,335000.0,338225.0,330000.0,429000.0,99000.0
9254,1432600415,98058,fall,335000.0,325000.0,215000.0,279500.0,64500.0
9255,2473101190,98058,spring,335000.0,338225.0,279950.0,363935.0,83985.0
9259,1432400525,98058,spring,335000.0,338225.0,195000.0,253500.0,58500.0
9263,8645501330,98058,spring,335000.0,338225.0,255000.0,331500.0,76500.0
9270,1423800380,98058,spring,335000.0,338225.0,309950.0,402935.0,92985.0
9280,8645511350,98058,winter,335000.0,340000.0,300000.0,390000.0,90000.0
9281,1432400095,98058,fall,335000.0,325000.0,175000.0,227500.0,52500.0
9282,5112800233,98058,fall,335000.0,325000.0,289000.0,375700.0,86700.0
9290,3323059027,98058,spring,335000.0,338225.0,326000.0,423800.0,97800.0
9291,2473380010,98058,winter,335000.0,340000.0,265000.0,344500.0,79500.0
9293,2473100010,98058,summer,335000.0,335250.0,279000.0,362700.0,83700.0
9294,1328330190,98058,summer,335000.0,335250.0,320000.0,416000.0,96000.0
9298,2473420170,98058,fall,335000.0,325000.0,320000.0,416000.0,96000.0
9299,1423800080,98058,spring,335000.0,338225.0,225000.0,292500.0,67500.0
9300,1328330290,98058,summer,335000.0,335250.0,328000.0,426400.0,98400.0
9301,1423400005,98058,summer,335000.0,335250.0,249950.0,324935.0,74985.0
9306,2473381150,98058,summer,335000.0,335250.0,325000.0,422500.0,97500.0
9308,1328330430,98058,spring,335000.0,338225.0,299000.0,388700.0,89700.0
9311,6752300120,98058,winter,335000.0,340000.0,258900.0,336570.0,77670.0
9316,5126900100,98058,fall,335000.0,325000.0,150000.0,195000.0,45000.0
9330,1432900150,98058,spring,335000.0,338225.0,320000.0,416000.0,96000.0
9332,5126400150,98058,summer,335000.0,335250.0,239950.0,311935.0,71985.0
9335,4010800110,98058,summer,335000.0,335250.0,305100.0,396630.0,91530.0
9342,8856890330,98058,fall,335000.0,325000.0,300000.0,390000.0,90000.0
9354,984100340,98058,fall,335000.0,325000.0,296000.0,384800.0,88800.0
9357,8645500270,98058,fall,335000.0,325000.0,246000.0,319800.0,73800.0
9358,7229210060,98058,winter,335000.0,340000.0,299950.0,389935.0,89985.0
9359,2323059074,98058,summer,335000.0,335250.0,137124.0,178261.2,41137.2
9361,2473100510,98058,fall,335000.0,325000.0,275000.0,357500.0,82500.0
9368,2473250400,98058,fall,335000.0,325000.0,325000.0,487500.0,162500.0
9370,1432400570,98058,summer,335000.0,335250.0,254000.0,330200.0,76200.0
9381,1328300990,98058,summer,335000.0,335250.0,317000.0,412100.0,95100.0
9387,2473101070,98058,winter,335000.0,340000.0,315000.0,409500.0,94500.0
9391,8645500370,98058,winter,335000.0,340000.0,260000.0,338000.0,78000.0
9392,2473440070,98058,spring,335000.0,338225.0,270000.0,351000.0,81000.0
9394,2223059053,98058,spring,335000.0,338225.0,230000.0,299000.0,69000.0
9399,2473370890,98058,fall,335000.0,325000.0,289000.0,375700.0,86700.0
9400,2473101360,98058,summer,335000.0,335250.0,289900.0,376870.0,86970.0
9404,2473380400,98058,spring,335000.0,338225.0,319950.0,415935.0,95985.0
9405,1432900310,98058,spring,335000.0,338225.0,320000.0,416000.0,96000.0
9412,5126900200,98058,spring,335000.0,338225.0,162248.0,210922.4,48674.4
9417,984200540,98058,winter,335000.0,340000.0,290000.0,377000.0,87000.0
9429,2473100790,98058,summer,335000.0,335250.0,255000.0,331500.0,76500.0
9439,8155000040,98058,fall,335000.0,325000.0,230000.0,299000.0,69000.0
9440,1432701510,98058,fall,335000.0,325000.0,249000.0,323700.0,74700.0
9443,2460700650,98058,fall,335000.0,325000.0,280000.0,364000.0,84000.0
9446,7229100040,98058,summer,335000.0,335250.0,300000.0,390000.0,90000.0
9448,5126400230,98058,spring,335000.0,338225.0,199000.0,258700.0,59700.0
9464,1432400120,98058,fall,335000.0,325000.0,165000.0,214500.0,49500.0
9465,2473001210,98058,fall,335000.0,325000.0,333000.0,499500.0,166500.0
9478,3623059027,98058,fall,335000.0,325000.0,200000.0,260000.0,60000.0
9483,1328340630,98058,spring,335000.0,338225.0,330490.0,429637.0,99147.0
9485,1423700680,98058,winter,335000.0,340000.0,190000.0,247000.0,57000.0
9491,1433100010,98058,winter,335000.0,340000.0,312000.0,405600.0,93600.0
9498,2597670470,98058,summer,335000.0,335250.0,330000.0,429000.0,99000.0
9502,984000130,98058,winter,335000.0,340000.0,325000.0,422500.0,97500.0
9507,1328320280,98058,spring,335000.0,338225.0,323000.0,419900.0,96900.0
9508,1423900080,98058,winter,335000.0,340000.0,260000.0,338000.0,78000.0
9511,8960200280,98058,winter,335000.0,340000.0,249500.0,324350.0,74850.0
9512,1423400225,98058,summer,335000.0,335250.0,225000.0,292500.0,67500.0
9515,1431700280,98058,spring,335000.0,338225.0,310000.0,403000.0,93000.0
9516,5112800190,98058,spring,335000.0,338225.0,249000.0,323700.0,74700.0
9517,984210170,98058,spring,335000.0,338225.0,256500.0,333450.0,76950.0
9518,4406000050,98058,spring,335000.0,338225.0,225000.0,292500.0,67500.0
9519,1432700420,98058,summer,335000.0,335250.0,250000.0,325000.0,75000.0
9520,1423910670,98058,spring,335000.0,338225.0,305000.0,396500.0,91500.0
9528,2223059099,98058,summer,335000.0,335250.0,284000.0,369200.0,85200.0
9530,9189700255,98058,winter,335000.0,340000.0,165000.0,214500.0,49500.0
9533,1423910130,98058,winter,335000.0,340000.0,220000.0,286000.0,66000.0
9546,984000410,98058,winter,335000.0,340000.0,225000.0,292500.0,67500.0
9550,5112800210,98058,fall,335000.0,325000.0,255950.0,332735.0,76785.0
9551,1423900220,98058,summer,335000.0,335250.0,252000.0,327600.0,75600.0
9559,984220330,98058,summer,335000.0,335250.0,325000.0,422500.0,97500.0
9560,1328300820,98058,summer,335000.0,335250.0,329000.0,427700.0,98700.0
9563,984200690,98058,summer,335000.0,335250.0,299000.0,388700.0,89700.0
9567,984100450,98058,summer,335000.0,335250.0,295000.0,383500.0,88500.0
9568,2472950120,98058,summer,335000.0,335250.0,272500.0,354250.0,81750.0
9590,9262800171,98001,spring,260000.0,262000.0,252000.0,327600.0,75600.0
9591,3353401710,98001,fall,260000.0,249950.0,227950.0,296335.0,68385.0
9594,7967200060,98001,fall,260000.0,249950.0,243000.0,315900.0,72900.0
9596,5066400483,98001,fall,260000.0,249950.0,249900.0,324870.0,74970.0
9601,3353400860,98001,summer,260000.0,262500.0,249900.0,324870.0,74970.0
9613,5402100045,98001,spring,260000.0,262000.0,189950.0,246935.0,56985.0
9623,5556800260,98001,spring,260000.0,262000.0,230000.0,299000.0,69000.0
9625,303000445,98001,spring,260000.0,262000.0,175000.0,227500.0,52500.0
9634,3750605349,98001,spring,260000.0,262000.0,210500.0,273650.0,63150.0
9642,2721049059,98001,spring,260000.0,262000.0,225000.0,292500.0,67500.0
9647,7585000110,98001,spring,260000.0,262000.0,201700.0,262210.0,60510.0
9650,1311000600,98001,fall,260000.0,249950.0,250000.0,375000.0,125000.0
9652,3751603173,98001,summer,260000.0,262500.0,212500.0,276250.0,63750.0
9658,1312200080,98001,spring,260000.0,262000.0,224000.0,291200.0,67200.0
9666,1311500020,98001,summer,260000.0,262500.0,198000.0,257400.0,59400.0
9675,6085000130,98001,spring,260000.0,262000.0,230000.0,299000.0,69000.0
9682,2214800630,98001,fall,260000.0,249950.0,239950.0,311935.0,71985.0
9683,3751605432,98001,spring,260000.0,262000.0,239950.0,311935.0,71985.0
9686,321049090,98001,summer,260000.0,262500.0,254000.0,330200.0,76200.0
9690,4012800050,98001,spring,260000.0,262000.0,175000.0,227500.0,52500.0
9702,6143600580,98001,spring,260000.0,262000.0,184000.0,239200.0,55200.0
9704,4031700210,98001,fall,260000.0,249950.0,220000.0,286000.0,66000.0
9705,1311400120,98001,summer,260000.0,262500.0,160000.0,208000.0,48000.0
9707,3750605620,98001,spring,260000.0,262000.0,225000.0,292500.0,67500.0
9710,4463400195,98001,summer,260000.0,262500.0,170000.0,221000.0,51000.0
9716,5706600150,98001,spring,260000.0,262000.0,215000.0,279500.0,64500.0
9718,5066400564,98001,fall,260000.0,249950.0,199129.0,258867.7,59738.7
9721,3750603940,98001,fall,260000.0,249950.0,240000.0,312000.0,72000.0
9726,302000375,98001,summer,260000.0,262500.0,169100.0,219830.0,50730.0
9736,2730000070,98001,summer,260000.0,262500.0,225000.0,292500.0,67500.0
9738,3353402400,98001,spring,260000.0,262000.0,124500.0,161850.0,37350.0
9743,3750603471,98001,spring,260000.0,262000.0,239950.0,311935.0,71985.0
9744,1311900240,98001,winter,260000.0,260000.0,226500.0,294450.0,67950.0
9748,7696610270,98001,winter,260000.0,260000.0,238000.0,309400.0,71400.0
9750,1311800560,98001,fall,260000.0,249950.0,209000.0,271700.0,62700.0
9752,3751601171,98001,fall,260000.0,249950.0,229500.0,298350.0,68850.0
9754,3750605247,98001,summer,260000.0,262500.0,255000.0,331500.0,76500.0
9758,7905400160,98001,winter,260000.0,260000.0,246900.0,320970.0,74070.0
9759,3750600566,98001,winter,260000.0,260000.0,199950.0,259935.0,59985.0
9760,5530000030,98001,winter,260000.0,260000.0,233000.0,302900.0,69900.0
9763,2730000270,98001,winter,260000.0,260000.0,178500.0,232050.0,53550.0
9768,1311000270,98001,spring,260000.0,262000.0,247000.0,321100.0,74100.0
9769,4031000520,98001,summer,260000.0,262500.0,115000.0,149500.0,34500.0
9771,8856001090,98001,winter,260000.0,260000.0,185900.0,241670.0,55770.0
9772,1311400350,98001,fall,260000.0,249950.0,235000.0,305500.0,70500.0
9775,3750603492,98001,summer,260000.0,262500.0,185000.0,240500.0,55500.0
9780,3751604895,98001,summer,260000.0,262500.0,165000.0,214500.0,49500.0
9783,7905400040,98001,summer,260000.0,262500.0,206000.0,267800.0,61800.0
9790,3599600150,98001,fall,260000.0,249950.0,201000.0,261300.0,60300.0
9794,1021049057,98001,fall,260000.0,249950.0,207000.0,269100.0,62100.0
9801,4013800206,98001,summer,260000.0,262500.0,199000.0,258700.0,59700.0
9803,9543000205,98001,spring,260000.0,262000.0,139950.0,181935.0,41985.0
9805,8159610150,98001,fall,260000.0,249950.0,234950.0,305435.0,70485.0
9806,3353402390,98001,spring,260000.0,262000.0,171500.0,222950.0,51450.0
9808,3422049158,98001,summer,260000.0,262500.0,246000.0,319800.0,73800.0
9810,6143600555,98001,summer,260000.0,262500.0,229950.0,298935.0,68985.0
9812,3750603685,98001,summer,260000.0,262500.0,250000.0,325000.0,75000.0
9822,3353400840,98001,winter,260000.0,260000.0,230000.0,299000.0,69000.0
9830,3751602249,98001,spring,260000.0,262000.0,205000.0,266500.0,61500.0
9838,321049193,98001,fall,260000.0,249950.0,215000.0,279500.0,64500.0
9847,3751600430,98001,winter,260000.0,260000.0,250000.0,325000.0,75000.0
9849,9543000896,98001,summer,260000.0,262500.0,237000.0,308100.0,71100.0
9855,7696500280,98001,fall,260000.0,249950.0,182500.0,237250.0,54750.0
9856,6143000020,98001,fall,260000.0,249950.0,175000.0,227500.0,52500.0
9857,7696630080,98001,spring,260000.0,262000.0,197000.0,256100.0,59100.0
9861,4031000460,98001,summer,260000.0,262500.0,199500.0,259350.0,59850.0
9867,1521049156,98001,fall,260000.0,249950.0,255000.0,382500.0,127500.0
9870,3322049095,98001,winter,260000.0,260000.0,240000.0,312000.0,72000.0
9880,8856003525,98001,spring,260000.0,262000.0,183500.0,238550.0,55050.0
9883,7696620100,98001,spring,260000.0,262000.0,254999.0,331498.7,76499.7
9885,3356402020,98001,spring,260000.0,262000.0,230000.0,299000.0,69000.0
9887,8856004415,98001,spring,260000.0,262000.0,168000.0,218400.0,50400.0
9889,3356403400,98001,summer,260000.0,262500.0,159000.0,206700.0,47700.0
9890,3353401340,98001,winter,260000.0,260000.0,199900.0,259870.0,59970.0
9944,7231300125,98056,winter,380000.0,383000.0,345000.0,448500.0,103500.0
9946,1332700270,98056,spring,380000.0,382500.0,215000.0,279500.0,64500.0
9948,3542300060,98056,spring,380000.0,382500.0,210000.0,273000.0,63000.0
9958,3343901234,98056,fall,380000.0,350000.0,341500.0,443950.0,102450.0
9965,7227500830,98056,spring,380000.0,382500.0,151000.0,196300.0,45300.0
9967,8062900070,98056,fall,380000.0,350000.0,272000.0,353600.0,81600.0
9969,3449500135,98056,summer,380000.0,391225.0,276900.0,359970.0,83070.0
9972,7227501170,98056,summer,380000.0,391225.0,235867.0,306627.1,70760.1
9974,3205000310,98056,fall,380000.0,350000.0,345000.0,448500.0,103500.0
9975,1066600045,98056,fall,380000.0,350000.0,350000.0,525000.0,175000.0
9981,3291800510,98056,summer,380000.0,391225.0,310000.0,403000.0,93000.0
9984,428000055,98056,spring,380000.0,382500.0,322500.0,419250.0,96750.0
9985,418000310,98056,spring,380000.0,382500.0,155000.0,201500.0,46500.0
9987,9476700135,98056,spring,380000.0,382500.0,300000.0,390000.0,90000.0
9990,3276180140,98056,spring,380000.0,382500.0,365000.0,474500.0,109500.0
9991,7227801955,98056,fall,380000.0,350000.0,162000.0,210600.0,48600.0
9992,7236500025,98056,summer,380000.0,391225.0,306000.0,397800.0,91800.0
9994,7227501645,98056,summer,380000.0,391225.0,230000.0,299000.0,69000.0
9997,3343903640,98056,spring,380000.0,382500.0,249000.0,323700.0,74700.0
9999,8805400090,98056,spring,380000.0,382500.0,289000.0,375700.0,86700.0
10000,7227501745,98056,spring,380000.0,382500.0,368000.0,478400.0,110400.0
10005,7227501450,98056,fall,380000.0,350000.0,240000.0,312000.0,72000.0
10008,7227800110,98056,spring,380000.0,382500.0,315000.0,409500.0,94500.0
10011,3342100785,98056,summer,380000.0,391225.0,235000.0,305500.0,70500.0
10012,5358300100,98056,summer,380000.0,391225.0,346150.0,449995.0,103845.0
10018,1839500115,98056,summer,380000.0,391225.0,320000.0,416000.0,96000.0
10019,1061500110,98056,spring,380000.0,382500.0,240000.0,312000.0,72000.0
10021,421000215,98056,spring,380000.0,382500.0,208000.0,270400.0,62400.0
10022,7236100025,98056,spring,380000.0,382500.0,280000.0,364000.0,84000.0
